"","Cust_id","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"9961",10035,2.1,0,3,0,1,8,1,8,1,1,4
"9962",10132,2.5,0,3,0,1,8,1,4,1,1,6
"9963",4770,2.5,0,4,0,1,7,0,5,1,1,9
"9964",6005,4.1,0,2,0,1,5,1,6,1,1,0
"9965",9427,4.7,0,1,0,1,7,1,1,1,1,2
"9966",9086,4.9,0,2,0,1,6,1,1,1,1,4
"9967",8356,5,0,1,0,1,6,1,8,1,1,7
"9968",7140,5.3,0,1,0,1,8,1,7,1,1,6
"9969",8372,5.4,0,4,0,1,5,1,6,1,1,3
"9970",514,5.5,0,4,0,1,6,0,2,1,1,10
"9971",2970,5.9,0,4,0,1,8,0,6,1,1,3
"9972",7391,6.4,0,5,0,1,6,1,1,1,1,2
"9973",3671,6.7,0,4,0,1,5,0,7,1,1,4
"9974",4175,6.8,0,4,0,1,8,0,7,1,1,1
"9975",5602,7.1,0,2,0,1,5,1,8,1,1,10
"9976",6240,7.2,0,3,0,1,5,1,2,1,1,9
"9977",9652,7.3,0,2,0,1,8,1,7,1,1,6
"9978",9614,7.4,0,1,0,1,7,1,7,1,1,10
"9979",10794,7.7,0,2,0,1,5,1,1,1,1,8
"9980",9677,7.8,0,3,0,1,8,1,5,1,1,0
"9981",5210,7.9,0,4,0,1,8,0,5,1,1,7
"9982",1794,7.9,0,3,0,1,7,0,2,1,1,0
"9983",79,8.6,0,5,0,1,8,0,1,1,1,0
"9984",4274,9.3,0,2,0,1,6,0,2,1,1,9
"9985",5118,9.3,0,1,0,1,5,0,4,1,1,6
"9986",2832,9.5,0,1,0,1,6,0,8,1,1,2
"9987",8854,9.6,0,2,0,1,8,1,1,1,1,2
"9988",10716,9.7,0,4,0,1,8,1,3,1,1,10
"9989",6939,10.1,0,2,0,1,6,1,1,1,1,0
"9990",2594,10.1,0,4,0,1,8,0,3,1,1,9
"9991",8703,10.8,0,5,0,1,7,1,4,1,1,0
"9992",3978,11.1,0,2,0,1,5,0,2,1,1,10
"9993",664,11.1,0,4,0,1,6,0,5,1,1,2
"9994",2552,11.6,0,5,0,1,7,0,8,1,1,5
"9995",1951,12.4,0,1,0,1,7,0,5,1,1,4
"9996",5504,12.6,0,2,0,1,6,1,6,1,1,4
"9997",9432,12.7,0,2,0,1,7,1,2,1,1,1
"9998",7607,12.9,0,4,0,1,7,1,7,1,1,1
"9999",5424,12.9,0,1,0,1,7,1,7,1,1,8
"10000",4004,13,0,2,0,1,6,0,3,1,1,3
"10001",5539,13.2,0,4,0,1,7,1,8,1,1,4
"10002",6921,13.2,0,2,0,1,5,1,1,1,1,1
"10003",4891,13.5,0,4,0,1,8,0,3,1,1,4
"10004",5864,13.5,0,5,0,1,7,1,8,1,1,7
"10005",8095,14.4,0,3,0,1,5,1,7,1,1,3
"10006",1997,14.5,0,2,0,1,8,0,5,1,1,2
"10007",6608,14.7,0,2,0,1,6,1,7,1,1,1
"10008",4275,15,0,1,0,1,5,0,8,1,1,0
"10009",137,15.2,0,5,0,1,7,0,4,1,1,4
"10010",10450,15.2,0,5,0,1,8,1,3,1,1,1
"10011",9110,15.3,0,4,0,1,6,1,8,1,1,6
"10012",7776,15.4,0,5,0,1,5,1,3,1,1,1
"10013",5589,15.5,0,4,0,1,7,1,7,1,1,1
"10014",9907,16.2,0,3,0,1,7,1,6,1,1,2
"10015",5146,16.4,0,5,0,1,5,0,7,1,1,1
"10016",3306,16.6,0,1,0,1,8,0,8,1,1,6
"10017",3007,16.8,0,1,0,1,6,0,8,1,1,3
"10018",1896,16.8,0,3,0,1,6,0,6,1,1,4
"10019",3858,17,0,2,0,1,6,0,8,1,1,5
"10020",3612,17,0,1,0,1,8,0,1,1,1,3
"10021",130,17,0,2,0,1,8,0,4,1,1,0
"10022",8890,17,0,5,0,1,7,1,6,1,1,5
"10023",4870,17.6,0,3,0,1,5,0,6,1,1,4
"10024",10276,17.9,0,4,0,1,8,1,4,1,1,10
"10025",7046,18.4,0,5,0,1,8,1,4,1,1,2
"10026",368,18.6,0,4,0,1,5,0,8,1,1,10
"10027",5052,19,0,4,0,1,5,0,8,1,1,6
"10028",382,19.1,0,3,0,1,6,0,3,1,1,4
"10029",3198,19.4,0,1,0,1,5,0,5,1,1,10
"10030",535,19.7,0,4,0,1,5,0,1,1,1,3
"10031",10691,19.8,0,3,0,1,7,1,6,1,1,0
"10032",6878,20.8,0,3,0,1,8,1,6,1,1,10
"10033",9220,20.8,0,4,0,1,7,1,8,1,1,1
"10034",6904,20.9,0,5,0,1,8,1,5,1,1,1
"10035",10407,20.9,0,5,0,1,8,1,2,1,1,0
"10036",8206,21.2,0,3,0,1,7,1,7,1,1,10
"10037",227,21.5,0,1,0,1,6,0,2,1,1,2
"10038",478,21.7,0,3,0,1,7,0,3,1,1,6
"10039",2504,21.9,0,3,0,1,8,0,5,1,1,10
"10040",7974,22.1,0,1,0,1,5,1,2,1,1,10
"10041",4434,22.2,0,3,0,1,5,0,3,1,1,7
"10042",8229,22.4,0,2,0,1,8,1,6,1,1,0
"10043",238,22.4,0,4,0,1,6,0,2,1,1,4
"10044",6386,22.5,0,1,0,1,6,1,7,1,1,5
"10045",4292,22.8,0,5,0,1,5,0,8,1,1,6
"10046",332,23,0,5,0,1,6,0,3,1,1,10
"10047",3569,23.4,0,3,0,1,7,0,6,1,1,1
"10048",8966,23.4,0,4,0,1,6,1,4,1,1,9
"10049",3543,23.5,0,4,0,1,5,0,7,1,1,1
"10050",8554,23.7,0,2,0,1,6,1,4,1,1,7
"10051",5375,24.3,0,2,0,1,6,0,4,1,1,4
"10052",5074,24.8,0,4,0,1,6,0,3,1,1,7
"10053",7894,25,0,4,0,1,7,1,8,1,1,8
"10054",8309,25.1,0,3,0,1,6,1,5,1,1,2
"10055",4372,25.5,0,5,0,1,8,0,3,1,1,6
"10056",7680,25.5,0,1,0,1,5,1,6,1,1,4
"10057",6508,25.8,0,5,0,1,8,1,2,1,1,1
"10058",10314,26,0,1,0,1,6,1,2,1,1,0
"10059",10089,26.6,0,5,0,1,8,1,3,1,1,3
"10060",8748,26.8,0,3,0,1,6,1,1,1,1,3
"10061",7168,27,0,1,0,1,5,1,7,1,1,1
"10062",3378,27.1,0,3,0,1,5,0,2,1,1,9
"10063",4991,27.5,0,4,0,1,7,0,3,1,1,0
"10064",2506,27.6,0,1,0,1,7,0,2,1,1,9
"10065",3020,27.6,0,5,0,1,5,0,8,1,1,1
"10066",4673,28,0,3,0,1,5,0,1,1,1,3
"10067",2349,28.3,0,3,0,1,8,0,6,1,1,1
"10068",6288,28.6,0,2,0,1,6,1,5,1,1,10
"10069",1498,29.1,0,3,0,1,6,0,1,1,1,1
"10070",2754,29.3,0,4,0,1,8,0,2,1,1,9
"10071",9336,29.4,0,5,0,1,5,1,6,1,1,1
"10072",4358,29.7,0,3,0,1,5,0,7,1,1,7
"10073",9904,29.8,0,2,0,1,6,1,8,1,1,7
"10074",882,0.4,0,2,0,1,6,0,7,1,1,1
"10075",4518,0.8,0,4,0,1,5,0,2,1,1,2
"10076",4526,0.9,0,2,0,1,5,0,8,1,1,6
"10077",1905,1.4,0,3,0,1,6,0,4,1,1,2
"10078",980,2.1,0,2,0,1,7,0,2,1,1,5
"10079",9685,2.3,0,3,0,1,6,1,7,1,1,4
"10080",2642,2.3,0,3,0,1,6,0,7,1,1,2
"10081",5406,2.4,0,4,0,1,6,0,5,1,1,1
"10082",5084,2.7,0,3,0,1,7,0,8,1,1,5
"10083",6578,2.7,0,1,0,1,6,1,2,1,1,2
"10084",6944,3,0,1,0,1,8,1,4,1,1,2
"10085",4880,3,0,3,0,1,6,0,1,1,1,0
"10086",3902,3.2,0,2,0,1,5,0,5,1,1,0
"10087",10666,3.3,0,2,0,1,5,1,1,1,1,5
"10088",1030,3.5,0,5,0,1,6,0,7,1,1,7
"10089",8489,4.7,0,4,0,1,5,1,3,1,1,4
"10090",6382,5.3,0,3,0,1,8,1,3,1,1,6
"10091",10841,5.9,0,2,0,1,7,1,8,1,1,1
"10092",8562,5.9,0,5,0,1,7,1,8,1,1,5
"10093",5160,6,0,5,0,1,6,0,1,1,1,1
"10094",748,6.3,0,1,0,1,5,0,6,1,1,6
"10095",10287,6.5,0,1,0,1,8,1,5,1,1,3
"10096",7390,6.6,0,1,0,1,5,1,5,1,1,9
"10097",5863,7.1,0,5,0,1,7,1,6,1,1,2
"10098",8468,7.2,0,2,0,1,8,1,3,1,1,2
"10099",5019,7.3,0,1,0,1,7,0,7,1,1,3
"10100",5940,7.4,0,2,0,1,7,1,6,1,1,7
"10101",6983,7.6,0,2,0,1,6,1,6,1,1,4
"10102",111,7.7,0,5,0,1,7,0,8,1,1,1
"10103",3667,7.8,0,3,0,1,5,0,1,1,1,2
"10104",1496,8.3,0,3,0,1,7,0,1,1,1,5
"10105",3128,8.6,0,3,0,1,5,0,4,1,1,0
"10106",9428,8.6,0,4,0,1,7,1,2,1,1,0
"10107",9914,8.7,0,4,0,1,5,1,1,1,1,3
"10108",6898,9.2,0,5,0,1,5,1,4,1,1,1
"10109",4974,9.4,0,5,0,1,5,0,2,1,1,1
"10110",6088,9.4,0,4,0,1,5,1,6,1,1,9
"10111",7926,9.5,0,2,0,1,6,1,1,1,1,8
"10112",7398,9.5,0,1,0,1,6,1,2,1,1,3
"10113",9285,9.9,0,1,0,1,5,1,3,1,1,1
"10114",7496,10.3,0,4,0,1,7,1,6,1,1,5
"10115",5042,10.6,0,4,0,1,5,0,5,1,1,4
"10116",8958,10.9,0,3,0,1,5,1,6,1,1,3
"10117",454,11.3,0,1,0,1,6,0,1,1,1,3
"10118",2362,11.8,0,5,0,1,8,0,2,1,1,1
"10119",7948,11.9,0,5,0,1,8,1,4,1,1,10
"10120",5413,12,0,2,0,1,6,0,1,1,1,0
"10121",7968,12.1,0,4,0,1,6,1,1,1,1,5
"10122",9048,12.3,0,4,0,1,7,1,5,1,1,6
"10123",6602,12.4,0,2,0,1,5,1,2,1,1,7
"10124",6072,12.5,0,1,0,1,6,1,6,1,1,3
"10125",8052,12.6,0,1,0,1,6,1,1,1,1,8
"10126",15,12.7,0,4,0,1,8,0,2,1,1,2
"10127",5898,12.9,0,2,0,1,7,1,6,1,1,2
"10128",1820,13.1,0,5,0,1,5,0,5,1,1,3
"10129",3912,14,0,4,0,1,7,0,2,1,1,0
"10130",7976,14,0,5,0,1,5,1,4,1,1,1
"10131",3388,14.7,0,1,0,1,5,0,7,1,1,10
"10132",9845,14.7,0,2,0,1,6,1,7,1,1,4
"10133",2742,14.8,0,5,0,1,7,0,7,1,1,8
"10134",1598,15.5,0,4,0,1,8,0,5,1,1,5
"10135",2667,15.7,0,4,0,1,5,0,8,1,1,0
"10136",10052,16.1,0,1,0,1,5,1,3,1,1,0
"10137",1470,16.4,0,4,0,1,6,0,6,1,1,2
"10138",4140,16.5,0,3,0,1,7,0,4,1,1,1
"10139",4476,16.6,0,3,0,1,6,0,8,1,1,8
"10140",6188,17.2,0,3,0,1,6,1,3,1,1,8
"10141",6342,17.5,0,4,0,1,6,1,4,1,1,7
"10142",2549,17.5,0,1,0,1,8,0,1,1,1,1
"10143",1846,17.5,0,3,0,1,5,0,1,1,1,6
"10144",2166,17.7,0,3,0,1,6,0,2,1,1,9
"10145",4629,18.2,0,2,0,1,8,0,4,1,1,1
"10146",3792,18.4,0,2,0,1,5,0,7,1,1,4
"10147",4902,18.6,0,5,0,1,6,0,2,1,1,5
"10148",9830,18.9,0,5,0,1,5,1,1,1,1,0
"10149",7644,18.9,0,2,0,1,8,1,2,1,1,2
"10150",9392,19.3,0,4,0,1,8,1,2,1,1,8
"10151",10126,19.3,0,5,0,1,5,1,8,1,1,9
"10152",10413,19.7,0,4,0,1,5,1,4,1,1,4
"10153",6218,19.7,0,2,0,1,6,1,7,1,1,4
"10154",7850,19.8,0,3,0,1,7,1,1,1,1,2
"10155",5704,19.9,0,2,0,1,5,1,6,1,1,3
"10156",3031,20.1,0,3,0,1,5,0,5,1,1,2
"10157",1910,20.2,0,4,0,1,8,0,2,1,1,6
"10158",1440,20.3,0,1,0,1,5,0,3,1,1,5
"10159",2292,20.3,0,2,0,1,7,0,5,1,1,7
"10160",4407,20.6,0,5,0,1,6,0,7,1,1,2
"10161",5124,20.7,0,4,0,1,8,0,2,1,1,0
"10162",1792,20.8,0,4,0,1,8,0,6,1,1,2
"10163",4551,21,0,2,0,1,5,0,1,1,1,0
"10164",4546,21,0,2,0,1,8,0,1,1,1,8
"10165",7778,21.1,0,1,0,1,6,1,6,1,1,8
"10166",6568,21.2,0,1,0,1,7,1,8,1,1,8
"10167",2809,21.6,0,1,0,1,6,0,3,1,1,0
"10168",9112,22,0,1,0,1,8,1,4,1,1,9
"10169",5409,22.5,0,2,0,1,6,0,5,1,1,0
"10170",1051,23.5,0,2,0,1,5,0,6,1,1,0
"10171",2064,23.5,0,4,0,1,6,0,7,1,1,5
"10172",10227,23.8,0,5,0,1,7,1,6,1,1,1
"10173",1316,24.4,0,5,0,1,5,0,3,1,1,8
"10174",2272,24.9,0,2,0,1,8,0,8,1,1,7
"10175",4532,24.9,0,3,0,1,5,0,1,1,1,8
"10176",2318,25.2,0,1,0,1,6,0,2,1,1,4
"10177",1259,25.4,0,5,0,1,7,0,7,1,1,1
"10178",4731,25.5,0,3,0,1,6,0,6,1,1,2
"10179",2279,25.7,0,1,0,1,7,0,4,1,1,4
"10180",8718,25.9,0,4,0,1,6,1,4,1,1,6
"10181",2859,26.3,0,1,0,1,5,0,7,1,1,2
"10182",3541,26.5,0,1,0,1,5,0,3,1,1,2
"10183",3390,26.7,0,1,0,1,8,0,5,1,1,5
"10184",76,26.9,0,1,0,1,8,0,6,1,1,1
"10185",7718,27,0,5,0,1,5,1,4,1,1,10
"10186",9466,27.7,0,3,0,1,8,1,2,1,1,9
"10187",6670,27.8,0,1,0,1,7,1,7,1,1,1
"10188",9902,27.9,0,1,0,1,7,1,4,1,1,0
"10189",9756,27.9,0,1,0,1,6,1,7,1,1,4
"10190",9274,27.9,0,5,0,1,5,1,8,1,1,10
"10191",1070,28,0,2,0,1,6,0,2,1,1,10
"10192",5767,28.1,0,1,0,1,7,1,6,1,1,3
"10193",8332,28.6,0,2,0,1,5,1,7,1,1,3
"10194",2637,28.8,0,4,0,1,7,0,5,1,1,2
"10195",2694,29.2,0,4,0,1,7,0,7,1,1,4
"10196",7230,29.2,0,2,0,1,7,1,4,1,1,8
"10197",10583,29.6,0,3,0,1,7,1,4,1,1,2
"10198",10522,0.6,0,4,0,1,6,1,8,1,1,6
"10199",6038,1.2,0,4,0,1,6,1,8,1,1,5
"10200",9646,1.4,0,5,0,1,7,1,1,1,1,0
"10201",1887,1.5,0,5,0,1,7,0,5,1,1,2
"10202",4529,1.7,0,3,0,1,8,0,2,1,1,4
"10203",3805,1.7,0,2,0,1,7,0,4,1,1,3
"10204",4220,1.8,0,2,0,1,6,0,2,1,1,3
"10205",8743,2.4,0,4,0,1,5,1,6,1,1,4
"10206",5249,2.6,0,3,0,1,8,0,1,1,1,0
"10207",3116,2.8,0,1,0,1,8,0,1,1,1,7
"10208",8710,3.1,0,1,0,1,6,1,5,1,1,9
"10209",9312,3.3,0,5,0,1,7,1,3,1,1,0
"10210",5916,4,0,1,0,1,7,1,5,1,1,6
"10211",3528,4.1,0,1,0,1,5,0,5,1,1,5
"10212",3404,4.2,0,5,0,1,7,0,6,1,1,1
"10213",509,4.4,0,5,0,1,7,0,1,1,1,3
"10214",9429,4.6,0,5,0,1,7,1,6,1,1,2
"10215",7450,4.9,0,1,0,1,6,1,1,1,1,4
"10216",8677,4.9,0,5,0,1,8,1,2,1,1,0
"10217",10270,5.2,0,1,0,1,8,1,1,1,1,1
"10218",1187,5.4,0,1,0,1,7,0,6,1,1,2
"10219",3769,5.4,0,2,0,1,5,0,4,1,1,2
"10220",2193,5.6,0,2,0,1,7,0,6,1,1,4
"10221",7792,5.8,0,1,0,1,7,1,1,1,1,0
"10222",8427,6.3,0,2,0,1,8,1,1,1,1,3
"10223",648,6.9,0,3,0,1,5,0,4,1,1,6
"10224",1969,6.9,0,1,0,1,7,0,6,1,1,4
"10225",3608,7.1,0,1,0,1,5,0,3,1,1,1
"10226",9142,7.4,0,4,0,1,7,1,7,1,1,1
"10227",10676,7.4,0,1,0,1,6,1,6,1,1,10
"10228",1642,7.6,0,2,0,1,7,0,6,1,1,7
"10229",5758,7.6,0,5,0,1,5,1,8,1,1,8
"10230",2254,7.8,0,3,0,1,5,0,1,1,1,4
"10231",6238,8,0,1,0,1,8,1,4,1,1,10
"10232",2429,8,0,5,0,1,8,0,7,1,1,2
"10233",3929,8.3,0,4,0,1,6,0,8,1,1,1
"10234",6390,8.8,0,4,0,1,6,1,3,1,1,8
"10235",9022,9.1,0,3,0,1,7,1,7,1,1,2
"10236",7656,9.1,0,5,0,1,7,1,7,1,1,5
"10237",2584,9.5,0,2,0,1,7,0,5,1,1,9
"10238",9403,9.6,0,2,0,1,6,1,7,1,1,2
"10239",9769,9.8,0,5,0,1,7,1,5,1,1,4
"10240",9422,10.1,0,1,0,1,5,1,2,1,1,7
"10241",7204,10.1,0,1,0,1,5,1,5,1,1,6
"10242",1144,10.2,0,3,0,1,7,0,8,1,1,8
"10243",1542,10.5,0,2,0,1,7,0,4,1,1,10
"10244",10410,10.5,0,1,0,1,6,1,4,1,1,6
"10245",2873,10.5,0,1,0,1,5,0,3,1,1,1
"10246",6614,10.9,0,3,0,1,6,1,6,1,1,3
"10247",2944,11,0,2,0,1,8,0,6,1,1,10
"10248",6166,11.2,0,5,0,1,8,1,1,1,1,10
"10249",10384,11.4,0,5,0,1,5,1,5,1,1,3
"10250",6655,11.7,0,1,0,1,6,1,5,1,1,1
"10251",8218,11.7,0,4,0,1,6,1,4,1,1,10
"10252",7522,11.9,0,2,0,1,6,1,3,1,1,9
"10253",2496,12.1,0,5,0,1,5,0,5,1,1,9
"10254",7178,12.5,0,4,0,1,5,1,3,1,1,2
"10255",9659,12.7,0,1,0,1,5,1,8,1,1,4
"10256",2003,13.5,0,1,0,1,8,0,4,1,1,1
"10257",8712,13.5,0,2,0,1,6,1,6,1,1,7
"10258",4736,13.5,0,3,0,1,5,0,4,1,1,9
"10259",9272,13.6,0,1,0,1,7,1,1,1,1,6
"10260",1571,13.7,0,4,0,1,6,0,5,1,1,3
"10261",4742,13.8,0,5,0,1,7,0,4,1,1,4
"10262",5032,13.9,0,2,0,1,7,0,4,1,1,7
"10263",602,14,0,5,0,1,8,0,5,1,1,7
"10264",8652,14.2,0,2,0,1,7,1,7,1,1,10
"10265",6454,14.3,0,4,0,1,8,1,5,1,1,7
"10266",6735,14.3,0,4,0,1,6,1,4,1,1,4
"10267",1583,14.9,0,5,0,1,7,0,6,1,1,4
"10268",5213,15.1,0,1,0,1,6,0,8,1,1,3
"10269",1215,15.3,0,5,0,1,6,0,6,1,1,1
"10270",8802,15.5,0,4,0,1,6,1,2,1,1,10
"10271",10380,15.5,0,4,0,1,7,1,5,1,1,2
"10272",7169,16.1,0,3,0,1,7,1,3,1,1,0
"10273",10536,16.1,0,4,0,1,6,1,8,1,1,2
"10274",5500,16.2,0,3,0,1,6,1,3,1,1,5
"10275",2034,16.6,0,1,0,1,7,0,4,1,1,7
"10276",1224,16.7,0,4,0,1,5,0,5,1,1,7
"10277",5082,16.9,0,2,0,1,6,0,3,1,1,0
"10278",9705,16.9,0,1,0,1,7,1,1,1,1,1
"10279",3791,17.2,0,3,0,1,5,0,4,1,1,1
"10280",761,17.4,0,4,0,1,8,0,6,1,1,0
"10281",9764,18.2,0,4,0,1,7,1,4,1,1,8
"10282",8353,18.4,0,4,0,1,7,1,3,1,1,4
"10283",9853,18.6,0,3,0,1,8,1,5,1,1,1
"10284",3304,19.4,0,4,0,1,5,0,2,1,1,5
"10285",2211,19.5,0,1,0,1,8,0,5,1,1,2
"10286",10844,19.6,0,2,0,1,6,1,2,1,1,8
"10287",1438,19.7,0,3,0,1,8,0,4,1,1,2
"10288",9050,20.3,0,1,0,1,5,1,3,1,1,1
"10289",6310,20.6,0,4,0,1,7,1,2,1,1,8
"10290",8090,20.6,0,2,0,1,7,1,1,1,1,9
"10291",5430,20.9,0,2,0,1,5,1,2,1,1,7
"10292",7179,21.1,0,5,0,1,6,1,3,1,1,0
"10293",10606,21.2,0,3,0,1,6,1,3,1,1,2
"10294",739,22.6,0,5,0,1,5,0,4,1,1,1
"10295",10596,22.7,0,1,0,1,6,1,8,1,1,5
"10296",1646,23,0,2,0,1,8,0,4,1,1,7
"10297",8962,23.2,0,4,0,1,6,1,1,1,1,8
"10298",10374,23.4,0,5,0,1,5,1,7,1,1,10
"10299",8602,24.1,0,2,0,1,7,1,5,1,1,10
"10300",7742,24.3,0,5,0,1,7,1,1,1,1,2
"10301",4792,25,0,3,0,1,6,0,7,1,1,7
"10302",3932,25.8,0,3,0,1,6,0,5,1,1,10
"10303",8896,25.8,0,4,0,1,8,1,2,1,1,1
"10304",3563,26.4,0,3,0,1,5,0,8,1,1,4
"10305",497,26.4,0,3,0,1,7,0,3,1,1,2
"10306",924,26.4,0,4,0,1,7,0,1,1,1,8
"10307",344,26.6,0,5,0,1,5,0,6,1,1,3
"10308",10046,27.2,0,1,0,1,5,1,8,1,1,3
"10309",4790,27.3,0,4,0,1,8,0,7,1,1,0
"10310",4194,27.3,0,4,0,1,7,0,6,1,1,9
"10311",10535,27.3,0,4,0,1,6,1,6,1,1,3
"10312",1149,27.9,0,3,0,1,5,0,8,1,1,0
"10313",5244,28.3,0,1,0,1,6,0,1,1,1,8
"10314",8944,28.7,0,2,0,1,7,1,4,1,1,6
"10315",3349,28.9,0,5,0,1,6,0,3,1,1,0
"10316",488,29.1,0,3,0,1,5,0,7,1,1,8
"10317",6028,29.1,0,5,0,1,8,1,4,1,1,7
"10318",7877,29.3,0,1,0,1,5,1,2,1,1,2
"10319",6262,0.3,0,5,0,1,8,1,7,1,1,4
"10320",8232,0.6,0,4,0,1,8,1,5,1,1,5
"10321",4141,1,0,5,0,1,8,0,6,1,1,2
"10322",9966,1.1,0,5,0,1,8,1,7,1,1,2
"10323",1373,1.2,0,4,0,1,7,0,2,1,1,4
"10324",10050,1.3,0,2,0,1,5,1,8,1,1,7
"10325",6326,1.5,0,2,0,1,8,1,4,1,1,3
"10326",3935,2.3,0,5,0,1,6,0,2,1,1,0
"10327",10188,2.4,0,1,0,1,7,1,8,1,1,6
"10328",9288,2.6,0,2,0,1,7,1,8,1,1,2
"10329",3253,3.1,0,5,0,1,8,0,5,1,1,1
"10330",6172,3.2,0,2,0,1,5,1,3,1,1,9
"10331",7018,3.7,0,3,0,1,5,1,1,1,1,2
"10332",776,3.9,0,5,0,1,6,0,8,1,1,4
"10333",10434,3.9,0,5,0,1,8,1,2,1,1,1
"10334",7292,4.2,0,3,0,1,7,1,8,1,1,3
"10335",10812,4.3,0,4,0,1,8,1,8,1,1,0
"10336",4011,4.5,0,5,0,1,5,0,8,1,1,1
"10337",3625,5,0,2,0,1,8,0,1,1,1,1
"10338",790,5.3,0,4,0,1,5,0,5,1,1,7
"10339",322,5.3,0,5,0,1,5,0,5,1,1,8
"10340",8208,5.5,0,1,0,1,6,1,4,1,1,4
"10341",3681,6.4,0,1,0,1,7,0,1,1,1,1
"10342",8342,6.5,0,2,0,1,6,1,1,1,1,4
"10343",4803,6.6,0,2,0,1,6,0,1,1,1,4
"10344",8298,6.6,0,2,0,1,8,1,8,1,1,10
"10345",926,6.7,0,1,0,1,8,0,5,1,1,8
"10346",6424,7,0,3,0,1,7,1,1,1,1,9
"10347",1674,7.1,0,1,0,1,6,0,3,1,1,5
"10348",376,7.3,0,4,0,1,5,0,7,1,1,2
"10349",198,8.4,0,5,0,1,6,0,1,1,1,1
"10350",518,8.7,0,4,0,1,7,0,5,1,1,9
"10351",4917,8.9,0,3,0,1,5,0,8,1,1,4
"10352",4681,9.1,0,5,0,1,6,0,6,1,1,0
"10353",467,9.2,0,2,0,1,8,0,8,1,1,0
"10354",2230,9.2,0,3,0,1,5,0,6,1,1,6
"10355",3751,9.5,0,3,0,1,7,0,6,1,1,1
"10356",974,9.9,0,2,0,1,8,0,5,1,1,10
"10357",7539,10.1,0,5,0,1,6,1,7,1,1,3
"10358",4076,10.7,0,4,0,1,5,0,8,1,1,10
"10359",7000,10.8,0,1,0,1,5,1,7,1,1,0
"10360",4170,11,0,3,0,1,7,0,2,1,1,3
"10361",5336,11.1,0,5,0,1,5,0,4,1,1,6
"10362",2793,11.4,0,1,0,1,6,0,3,1,1,1
"10363",328,11.7,0,5,0,1,8,0,7,1,1,3
"10364",4432,11.9,0,1,0,1,7,0,4,1,1,10
"10365",6007,12.1,0,3,0,1,7,1,5,1,1,2
"10366",5048,12.2,0,3,0,1,7,0,1,1,1,2
"10367",9570,12.4,0,1,0,1,7,1,3,1,1,3
"10368",8336,12.5,0,5,0,1,7,1,5,1,1,7
"10369",6271,13.3,0,4,0,1,7,1,8,1,1,4
"10370",4042,13.4,0,1,0,1,5,0,6,1,1,0
"10371",7825,13.5,0,4,0,1,8,1,6,1,1,1
"10372",2320,13.6,0,5,0,1,8,0,6,1,1,8
"10373",306,13.6,0,3,0,1,8,0,5,1,1,5
"10374",2884,13.7,0,4,0,1,5,0,3,1,1,10
"10375",7969,13.7,0,1,0,1,7,1,4,1,1,1
"10376",1164,14.3,0,4,0,1,5,0,3,1,1,5
"10377",7423,14.3,0,5,0,1,8,1,1,1,1,1
"10378",2981,14.4,0,2,0,1,8,0,6,1,1,2
"10379",5096,14.7,0,4,0,1,5,0,1,1,1,9
"10380",5204,14.8,0,1,0,1,5,0,4,1,1,1
"10381",7027,15,0,2,0,1,8,1,2,1,1,0
"10382",10387,15.4,0,2,0,1,8,1,2,1,1,0
"10383",2488,15.7,0,3,0,1,7,0,3,1,1,0
"10384",8941,15.8,0,5,0,1,5,1,2,1,1,1
"10385",3142,15.9,0,1,0,1,6,0,7,1,1,7
"10386",401,16.7,0,3,0,1,5,0,7,1,1,1
"10387",2979,17.3,0,4,0,1,8,0,4,1,1,3
"10388",1398,17.6,0,3,0,1,5,0,1,1,1,3
"10389",5565,18.4,0,1,0,1,6,1,6,1,1,1
"10390",6510,18.8,0,5,0,1,8,1,2,1,1,9
"10391",9,19.1,0,5,0,1,5,0,5,1,1,1
"10392",8546,19.5,0,4,0,1,8,1,4,1,1,8
"10393",1658,19.6,0,1,0,1,6,0,6,1,1,7
"10394",6459,19.7,0,5,0,1,5,1,4,1,1,1
"10395",9854,19.8,0,3,0,1,7,1,1,1,1,4
"10396",2485,20.1,0,1,0,1,7,0,6,1,1,4
"10397",1056,20.3,0,5,0,1,8,0,2,1,1,10
"10398",9833,20.3,0,4,0,1,7,1,7,1,1,0
"10399",4459,20.8,0,5,0,1,5,0,2,1,1,3
"10400",141,21.1,0,3,0,1,8,0,4,1,1,4
"10401",10136,21.1,0,2,0,1,8,1,8,1,1,7
"10402",5315,21.1,0,5,0,1,7,0,4,1,1,4
"10403",5117,21.2,0,2,0,1,5,0,8,1,1,2
"10404",10152,21.2,0,2,0,1,5,1,1,1,1,10
"10405",3694,21.4,0,1,0,1,6,0,2,1,1,6
"10406",6838,21.8,0,2,0,1,5,1,6,1,1,8
"10407",1379,22,0,4,0,1,8,0,4,1,1,2
"10408",4914,22,0,2,0,1,6,0,4,1,1,2
"10409",310,22.1,0,5,0,1,6,0,4,1,1,4
"10410",908,22.3,0,1,0,1,6,0,7,1,1,8
"10411",912,22.5,0,1,0,1,5,0,4,1,1,4
"10412",447,22.8,0,5,0,1,6,0,6,1,1,0
